Año de siembra,Altitud (msnm),Superficie (m2),Distancia entre filas (cm),Fecha de siembra,Distancia en la fila (cm),Fertilizaci�n,Riego,Clima,Costo de producción (USD),Otros costos (USD),Producci�n (kg)
2022,166.2171441,4153.635384,100,02/08/2022,50,20,2,tropical,241.4989839,243.0337736,1532.139657
2022,232.9677771,1896.017342,80,13/06/2022,50,20,2,húmedo,179.9626427,118.9995842,1530.292762
2022,97.21301331,1508.047409,70,08/09/2022,,15,2,seco,224.6456277,165.0791364,2015.642988
2022,244.0811024,4282.729917,80,05/09/2022,30,20,3,húmedo,142.6781129,178.9453899,1779.671496
2022,259.9041485,3196.20646,90,09/08/2022,40,30,1,tropical,213.43064,120.5825077,1534.598151
2022,171.7397811,1604.060969,100,01/07/2022,20,30,2,tropical,155.2757926,165.4727127,1838.728594
2022,174.8515361,1439.074118,70,26/06/2022,30,15,2,húmedo,117.0254659,155.0072148,1877.378902
2022,172.2521093,4179.889152,80,29/09/2022,40,15,2,tropical,249.0242705,98.67574801,1752.754034
2022,213.6516024,3876.017631,70,24/09/2022,20,15,3,húmedo,217.2571747,145.2532268,1856.500099
2022,190.2575942,,90,13/06/2022,20,15,2,seco,115.406657,157.4520822,1901.405953
2022,158.8145708,840.7641438,70,10/07/2022,20,20,2,seco,153.4585793,201.4545963,1695.574931
2022,285.8266148,4795.436845,100,17/07/2022,20,30,3,tropical,127.1353849,249.6911954,1821.21139
2022,256.4600595,2723.15159,100,19/09/2022,20,30,2,tropical,188.1667995,222.5843952,1625.248086
2022,293.1932288,565.0677336,90,16/09/2022,20,20,1,húmedo,127.8312892,144.3772192,2090.635386
2022,143.0941537,2356.40876,100,13/06/2022,50,30,2,húmedo,169.417801,87.72068923,1666.649816
2022,93.43505051,2196.309692,100,24/07/2022,50,15,3,tropical,229.9774686,275.9865666,1836.872045
2022,289.1214098,1078.924565,70,01/08/2022,40,30,2,tropical,244.5825229,136.214542,1967.789161
2022,93.06774347,4158.217627,70,28/09/2022,30,20,2,seco,270.8344229,200.1830622,1976.3447
2022,286.0203571,4650.954695,90,21/08/2022,30,15,3,tropical,274.871622,124.0865484,2007.99668
2022,189.7322318,4557.193794,90,22/09/2022,20,20,2,húmedo,104.3962961,124.8420863,1520.127588
2022,244.8025895,1946.334991,100,14/06/2022,50,30,1,tropical,131.6838619,294.1635041,1881.867289
2022,241.8404033,,70,13/06/2022,,30,3,húmedo,120.2798321,237.7293588,1879.443374
2022,9.625381872,975.4228055,80,16/07/2022,20,30,3,tropical,153.3377804,154.9218131,1877.631718
2022,1.835775622,1824.028065,80,22/06/2022,50,30,2,templado,280.6050855,295.9212462,2055.510079
2022,195.9523187,1347.549686,100,22/07/2022,20,15,1,seco,122.3020807,294.2454789,1578.119983
2022,193.8339365,1066.711765,70,08/09/2022,50,20,2,húmedo,277.7862569,210.0415837,
2022,231.8782454,2339.328088,80,05/09/2022,20,15,1,seco,169.6526136,172.9378241,1871.48853
2022,158.2016294,2165.598439,70,25/07/2022,20,15,2,húmedo,252.1840255,151.3861537,1580.51511
2022,148.766787,3755.600607,80,21/09/2022,20,20,2,seco,155.2299328,158.2339706,1818.966004
2022,264.6811325,1806.67107,100,02/07/2022,50,30,2,tropical,250.2045941,67.6841344,1920.025984
2022,264.6865485,,70,25/09/2022,30,20,3,húmedo,181.9785907,151.2582797,1718.390043
2022,74.13803969,4507.471843,80,06/09/2022,20,20,3,tropical,271.4256237,276.3153026,1985.642529
2022,16.1637436,1690.910801,100,08/08/2022,50,20,1,húmedo,204.2071955,201.3770187,1991.603763
2022,221.029309,1119.782934,100,26/07/2022,30,30,1,húmedo,226.8855722,276.493238,1727.789239
2022,107.0002395,4962.333904,80,06/07/2022,30,15,2,templado,194.4736584,263.4418744,1789.755593
2022,164.6157302,2773.248316,90,17/09/2022,30,20,1,húmedo,168.9187308,255.3897987,1727.845192
2022,61.84455484,,90,02/09/2022,30,15,3,,270.6958082,225.965089,1841.026319
2022,204.2172678,4784.679745,100,28/09/2022,30,30,2,húmedo,206.7101308,109.4300388,2067.368179
2022,78.03876677,4542.487316,70,19/07/2022,20,20,3,húmedo,142.3648334,77.35010544,2029.745406
2022,239.4901238,2840.64491,90,15/08/2022,20,30,1,húmedo,213.4387819,242.5858493,1531.444884
2022,137.3120686,2806.430526,80,18/06/2022,30,30,1,seco,184.6525554,275.2460806,2042.422872
2022,277.2649629,4378.671982,80,28/06/2022,20,30,3,tropical,195.7093055,206.7279113,1564.882666
2022,,2111.54722,90,03/07/2022,50,20,2,seco,224.6682454,139.8205628,1860.544753
2022,91.22470432,892.159295,80,23/06/2022,30,20,1,seco,263.565773,84.58989425,1619.271709
2022,0.752327174,2145.847195,100,12/06/2022,30,20,3,templado,236.0926977,278.640611,1689.611724
2022,86.52806861,4372.398908,80,02/08/2022,30,20,3,templado,137.3061141,197.2403873,1969.244624
2022,67.39318194,1378.819908,100,31/07/2022,50,15,2,húmedo,109.0854244,245.7215117,1815.085505
2022,141.3898161,3219.659895,80,27/07/2022,20,15,1,seco,131.2899475,287.0174592,2074.233082
2022,184.5027176,1381.666142,70,07/06/2022,30,30,2,húmedo,126.2539301,256.3467349,1735.182742
2022,39.90145797,3737.916479,90,12/07/2022,,15,1,húmedo,255.4825648,236.3585846,1988.375183
2022,77.54057473,3780.529323,80,12/08/2022,40,15,1,húmedo,159.8765627,276.2531955,2096.433699
2022,153.1851667,4579.657231,80,19/08/2022,30,30,1,seco,187.2276882,203.4077096,
2022,222.8110303,1042.994594,80,07/07/2022,20,30,3,húmedo,297.4226154,260.0311503,1690.091136
2022,228.0367437,4998.144184,100,15/09/2022,40,30,3,tropical,267.5751472,75.21971145,2046.146246
2022,197.7714301,2240.102033,100,26/06/2022,20,30,3,húmedo,262.0786346,74.73153592,1672.120586
2022,221.802688,4851.257776,80,29/08/2022,20,30,3,húmedo,249.7819115,131.2012122,1961.86942
2022,254.1055013,2486.171631,100,31/08/2022,20,15,1,tropical,232.6863834,263.2733375,2046.405556
2022,177.1747405,2051.675607,90,16/08/2022,40,15,1,seco,261.7530522,65.83444044,1760.054904
2022,242.08669,3839.631765,90,28/08/2022,30,15,3,tropical,109.874522,119.3263984,1790.133631
2022,157.9651763,,70,18/09/2022,40,20,2,seco,251.6907918,93.36826525,1540.307118
2022,250.8738632,4300.680716,80,18/06/2022,40,20,3,húmedo,183.1471285,235.9560875,1939.331327
2022,294.5412497,3494.774073,100,19/08/2022,20,15,3,templado,172.3273368,107.9360438,1602.086021
2022,135.6501981,957.2465474,90,31/08/2022,50,30,3,húmedo,163.9653512,67.37930222,1747.048447
2022,283.8724545,,90,15/09/2022,50,15,1,tropical,286.4940377,101.0572792,1963.204661
2022,46.94318155,1278.56195,70,02/08/2022,20,15,3,húmedo,120.2026635,205.2971979,1842.406096
2022,244.5690739,1576.539983,70,21/07/2022,40,20,2,húmedo,177.8809252,285.8440098,1634.528785
2022,260.1913989,1799.94618,70,04/07/2022,50,30,1,tropical,298.0925936,237.1016256,1506.312022
2022,87.11017571,4361.729093,100,03/08/2022,50,15,1,templado,166.0614787,187.44729,1885.297619
2022,0.812914978,2081.720183,100,29/06/2022,30,15,1,templado,220.1026675,100.4239639,1512.101244
2022,86.68725705,4444.321845,100,31/08/2022,40,15,2,tropical,218.4141626,80.08605173,2043.270149
2022,110.0072528,,80,21/06/2022,,30,2,templado,193.1842036,246.9830466,1970.896005
2022,221.5500104,1290.355225,80,31/08/2022,20,15,3,seco,124.1236303,215.3306737,1581.783761
2022,236.9065389,1441.0576,90,19/09/2022,50,30,1,tropical,100.3834305,245.5878114,1741.214899
2022,4.581800704,1463.380853,90,17/09/2022,30,20,1,húmedo,138.3931879,60.32497823,
2022,230.2275535,821.1161187,90,26/08/2022,20,15,3,tropical,298.6511669,211.4735848,1587.651341
2022,196.0055768,4462.11664,80,11/09/2022,20,20,3,seco,206.8718486,151.7449571,1842.831825
2022,193.4035936,2109.365788,70,16/06/2022,20,15,1,húmedo,250.4280413,284.1240062,2012.0783
2022,16.42208729,2709.085187,100,23/08/2022,50,20,2,tropical,270.5905913,239.6104073,2085.100465
2022,180.3821923,2486.781901,100,31/08/2022,20,20,3,húmedo,112.5464531,75.13551005,1577.592155
2022,106.1221272,3944.247511,100,29/08/2022,40,20,2,húmedo,233.6961029,134.8516821,1717.360915
2022,293.0230752,2614.378675,80,28/07/2022,40,15,3,húmedo,120.4106066,196.088856,1599.879214
2022,44.95403601,3931.016872,90,14/06/2022,20,15,2,seco,187.3684142,69.68982166,1758.183964
2022,52.78116995,917.5562389,90,26/06/2022,30,15,3,húmedo,146.6596263,197.5213136,2046.727875
2022,65.51493141,1246.423562,80,24/09/2022,50,20,1,seco,232.036223,64.00240801,1796.323074
2022,92.21802802,1962.105485,70,09/08/2022,50,20,1,tropical,164.328429,217.1422277,1996.491385
2022,86.06459071,580.0738082,80,01/08/2022,40,20,1,tropical,292.0571095,231.3556823,2006.02766
2022,181.6095392,886.2147751,100,14/07/2022,20,20,2,tropical,165.3902347,103.3984285,2007.004913
2022,206.8654839,2874.521752,100,05/09/2022,50,20,2,templado,286.1935126,142.2855103,2000.028996
2022,261.7033999,4231.8562,90,05/06/2022,40,20,1,húmedo,178.0216392,188.4935143,2046.551592
2022,296.5505883,2630.854688,70,22/09/2022,,30,1,templado,118.5191589,278.2571949,1725.135557
2022,241.1956508,1308.886859,100,22/08/2022,40,30,3,húmedo,181.6165553,243.3591255,1920.923851
2022,297.1484405,4155.09967,100,18/08/2022,40,15,2,húmedo,165.4334872,106.2766267,
2022,163.772638,3617.63445,90,25/06/2022,,30,1,húmedo,282.6041584,197.6365275,1798.176517
2022,,3826.993988,70,30/07/2022,50,30,1,seco,264.1359646,144.9893608,1608.753592
2022,229.036896,1375.618699,90,20/09/2022,50,15,3,seco,283.7121764,80.82104798,1993.819911
2022,207.6962713,,80,22/09/2022,30,30,3,tropical,240.8747158,101.2038159,1530.231766
2022,102.0553614,1746.12754,90,22/09/2022,20,20,3,tropical,247.9175262,130.8579725,1791.965618
2022,106.7468153,4442.343208,80,20/09/2022,30,30,3,tropical,180.6084559,55.33911051,2079.034911
2022,,4961.384675,80,19/08/2022,30,15,2,tropical,197.9394715,126.3689587,1740.424716
2022,143.9941218,763.6699145,80,30/07/2022,30,15,1,tropical,165.0126924,245.164789,1791.975404
2022,299.6625234,2444.482487,70,08/06/2022,30,20,2,tropical,185.3859028,110.736423,1970.035945
2022,88.5576975,3172.074488,100,22/07/2022,50,20,3,húmedo,125.4986816,168.337763,2012.422887
2022,24.65942174,4467.784278,100,20/06/2022,30,15,2,templado,258.3187241,165.9433193,1939.285874
2022,261.8678941,,70,10/06/2022,20,30,3,templado,147.6077765,88.16315256,1668.095528
2022,8.963348588,2577.040822,100,27/06/2022,20,30,3,templado,161.088423,206.1385341,1603.290305
2022,80.91786327,600.3739759,80,21/07/2022,40,20,2,tropical,185.0216151,185.1953555,1784.527722
2022,184.7562367,1884.427468,100,14/07/2022,30,20,1,húmedo,237.6337402,227.6373758,2063.661149
2022,90.23816968,3159.33415,70,26/06/2022,,30,2,húmedo,209.7264119,220.8858137,1685.722514
2022,218.9912048,2797.583578,90,25/08/2022,40,15,2,húmedo,109.8918562,84.25511545,1906.542948
2022,272.8199302,1129.61616,100,12/06/2022,40,15,3,tropical,177.5138944,211.9845848,1522.691671
2022,103.6478371,2446.861044,80,18/09/2022,20,15,1,seco,260.1603818,79.6670826,1884.336267
2022,192.9625079,,90,05/07/2022,50,15,2,templado,141.2838132,192.0589519,1566.582234
2022,288.5148224,4243.299005,80,21/08/2022,50,15,2,húmedo,248.9704968,270.8365139,2020.277384
2022,109.9563799,572.6064884,100,26/06/2022,20,15,1,húmedo,124.8669605,212.8307196,1782.071859
2022,85.60420122,4641.208024,100,20/09/2022,20,30,3,seco,201.8796575,123.0444302,2060.649666
2022,180.5381962,,80,11/08/2022,20,15,1,seco,221.59938,81.80476516,2072.559562
2022,,1748.131847,80,14/07/2022,30,15,1,,195.8908321,82.72639258,2017.189347
2022,191.3759138,3159.483938,100,29/09/2022,40,20,3,templado,272.004962,261.3977276,2051.497689
2022,57.12586367,,70,16/09/2022,20,15,3,húmedo,110.0849818,246.8708724,2095.814794
2022,187.1810128,1011.217422,100,07/06/2022,20,15,1,tropical,186.8519059,102.1055539,1646.477138
2022,273.4952785,676.9081655,90,05/07/2022,30,15,1,tropical,203.9435849,53.34618853,1833.166415
2022,220.7943662,3373.194979,70,16/08/2022,20,20,1,seco,286.4687202,68.0941054,2044.863348
2022,291.0696792,3430.342386,80,24/06/2022,40,20,2,húmedo,210.160847,263.1448477,1770.681708
2022,111.4781707,3866.317728,80,01/07/2022,40,30,2,húmedo,216.6264418,61.94176666,1819.099375
2022,133.9566722,732.4000442,70,26/06/2022,30,20,1,tropical,279.6890669,90.50033057,1580.283254
2022,169.4207168,3093.416818,70,09/09/2022,30,20,3,húmedo,113.1645542,176.8032478,1645.970375
2022,183.887518,620.0743391,100,01/09/2022,20,20,1,tropical,153.4789633,252.0879276,
2022,224.741759,2135.962682,70,06/08/2022,20,20,3,,130.652163,110.0043852,1742.210412
2022,133.2888538,1247.384338,80,19/08/2022,50,15,2,seco,288.2018333,90.35388237,2088.530309
2022,206.1973344,1125.770439,80,22/09/2022,,15,3,húmedo,290.4525132,57.66280048,1626.65885
2022,13.98183972,3888.340024,100,08/09/2022,50,20,2,seco,144.9599598,192.0477442,1826.339231
2022,1.661718375,949.6447828,90,10/09/2022,20,30,2,tropical,104.2625139,299.6907984,1525.340087
2022,,1565.841667,70,24/06/2022,30,30,1,húmedo,254.4727878,235.3420514,1995.810845
2022,249.2381081,3779.314559,90,12/09/2022,,30,1,húmedo,137.7204381,138.1096013,1848.695898
2022,299.7872189,4213.341174,80,07/07/2022,20,20,1,húmedo,264.239037,199.5021085,1949.002581
2022,96.06950228,4308.444692,70,23/08/2022,40,20,2,húmedo,190.4768858,142.1984122,1522.880953
2022,61.11551925,4829.446703,70,25/08/2022,50,20,3,húmedo,159.9139672,92.78751701,1755.332457
2022,113.3486809,3700.762827,90,09/06/2022,40,15,1,seco,101.8104799,56.43636702,2059.615202
2022,147.9036568,3953.767435,70,27/09/2022,40,15,2,tropical,162.9247827,196.4246521,1973.771757
2022,173.3183681,3120.036907,70,07/06/2022,,15,2,húmedo,264.4482048,285.1645022,1744.420003
2022,109.9904969,4872.55079,70,05/08/2022,20,30,2,húmedo,175.3352019,110.8248686,2007.881815
2022,17.38522383,1584.204122,80,01/06/2022,50,15,3,templado,119.4222814,109.5123947,1937.907347
2022,10.34090491,1644.123949,100,07/09/2022,50,30,2,húmedo,275.5778932,123.3054044,2001.256389
2022,80.98638439,,100,17/06/2022,40,30,2,templado,140.1144127,100.6222719,2022.138821
2022,114.085298,2780.335766,70,06/09/2022,50,15,1,tropical,245.6262978,180.4638091,1826.006592
2022,83.87874969,4661.169369,90,25/06/2022,50,15,1,seco,296.8648545,118.050084,2057.258605
2022,37.69505925,4073.016266,90,14/07/2022,20,30,2,seco,179.8955976,78.05571585,1759.042255
2022,141.945322,2771.537441,100,15/06/2022,30,20,2,tropical,287.5767308,154.5112526,1819.209853
2022,29.22702983,2502.105519,80,23/06/2022,20,15,3,húmedo,187.5197356,161.0994937,2067.583793
2022,248.037806,2731.262182,80,08/07/2022,40,30,2,húmedo,293.4159523,216.9505592,1967.14961
2022,204.769832,2608.998456,70,03/08/2022,40,20,3,seco,198.7633985,273.3828051,1730.331384
2022,20.37638321,3377.251137,100,04/07/2022,30,15,1,seco,277.0888564,189.4298295,1778.732264
2022,161.6764974,713.4911929,70,09/06/2022,40,20,3,húmedo,119.4997547,103.1748983,1553.358391
2022,140.3361464,2023.063485,80,25/06/2022,20,20,3,seco,166.306593,58.13970958,1754.901337
2022,103.3627465,3914.307201,90,07/09/2022,40,15,1,seco,242.924111,157.3635523,1824.073143
2022,256.8954631,558.140722,80,17/06/2022,,30,2,seco,225.2490602,272.8401846,1898.079221
2022,114.9232689,3294.480751,90,28/09/2022,,15,2,seco,255.3817566,252.2131038,1787.701871
2022,225.96795,1628.361374,100,01/08/2022,50,20,1,húmedo,153.4017582,99.62753328,1786.662857
2022,23.66139179,1698.163855,90,17/08/2022,50,15,3,húmedo,285.3114797,181.7310949,1863.257546
2022,219.8108094,3638.586742,90,09/09/2022,50,20,1,templado,211.9132206,295.6143919,1569.229243
2022,17.35117794,4431.727603,100,14/07/2022,50,30,2,húmedo,125.1503875,104.6206567,1936.169182
2022,159.8096087,1228.740787,70,24/08/2022,40,20,1,tropical,215.0656523,264.0102449,1592.522929
2022,160.5351431,1555.404334,90,03/07/2022,50,20,3,tropical,172.298265,292.5246515,1962.044424
2022,106.0130256,1076.489454,70,29/06/2022,50,30,2,húmedo,296.4935358,211.8551885,1830.660535
2022,299.1476605,4802.628062,70,13/08/2022,20,15,3,tropical,165.9937158,161.6745827,
2022,238.56383,2795.276858,80,01/07/2022,40,15,1,seco,105.8173014,96.0686305,1832.701671
2022,259.6606706,1625.862408,70,27/07/2022,30,20,2,húmedo,198.0654016,230.5835372,1616.791343
2022,59.38413211,1633.33753,100,04/06/2022,50,15,3,seco,115.7686496,217.2673387,2002.611825
2022,25.1775568,4639.99674,80,16/07/2022,30,30,1,húmedo,194.5560992,232.4631194,1931.331065
2022,146.0923542,,80,11/06/2022,,15,1,seco,127.7546262,288.4161776,2060.257558
2022,32.68752763,3297.914241,70,24/06/2022,50,20,3,húmedo,106.2345021,134.0211221,1815.550752
2022,154.4687082,2837.174976,80,22/09/2022,30,20,3,húmedo,156.950795,150.1568742,1833.893479
2022,296.4379015,3546.740126,70,13/06/2022,30,15,3,húmedo,170.9471878,219.7644929,2071.63862
2022,76.11877756,4514.547386,70,16/08/2022,30,20,3,templado,148.6412517,104.184952,1774.373927
2022,,1062.77434,100,03/07/2022,20,30,1,húmedo,196.3057269,264.4160641,2059.604432
2022,173.7810187,3804.274682,100,05/09/2022,40,20,3,seco,228.6937877,298.8575673,1508.548711
2022,1.66039799,623.5616749,80,13/09/2022,40,30,1,húmedo,270.7684181,52.22884983,1621.651186
2022,139.4211435,2260.455291,90,11/06/2022,40,15,1,templado,146.4656038,269.0730706,1793.732839
2022,58.75666942,3976.949654,70,02/08/2022,50,15,3,seco,239.6718239,281.3768092,1641.46577
2022,46.13199621,3803.985274,90,14/06/2022,20,20,1,húmedo,190.9287318,233.4844395,2054.280792
2022,118.4460702,637.5277343,70,06/09/2022,30,20,1,húmedo,219.4143569,215.6419797,1824.229922
2022,14.82187776,4890.656984,90,23/07/2022,40,30,2,húmedo,299.7301354,225.6655251,1836.623344
2022,205.8752218,4135.576449,90,22/07/2022,40,30,2,húmedo,213.0702083,270.2694393,1745.843934
2022,42.23848031,1556.858603,90,11/07/2022,20,20,1,húmedo,120.7713081,105.5503938,1551.076697
2022,218.8427447,2301.658022,90,15/07/2022,20,15,2,tropical,271.5569584,115.8970778,1669.715997
2022,196.1918475,2703.859404,80,01/08/2022,30,30,2,tropical,132.872874,219.6660104,1551.332232
2022,,703.6585839,90,27/09/2022,40,30,1,seco,109.2615214,293.57823,2094.576058
2022,283.776972,4884.206069,100,19/08/2022,20,30,1,húmedo,185.6690843,240.9984173,2024.132356
2022,155.0834542,4706.31712,70,20/08/2022,40,15,2,húmedo,120.9245072,249.3700165,1889.242109
2022,246.2474111,1566.234076,70,05/08/2022,30,30,3,,243.756508,230.9471614,1854.072045
2022,260.2150657,3475.086766,90,24/06/2022,20,15,2,húmedo,179.742266,73.63332484,1736.344995
2022,292.4584629,3246.819466,90,07/09/2022,50,15,3,tropical,191.3924407,150.0818968,1815.93725
2022,,866.2738178,80,29/06/2022,50,20,3,tropical,117.5658126,144.3883518,1977.744921
2022,276.1577174,1507.671261,80,11/09/2022,50,30,1,tropical,116.9722268,161.571279,2061.361807
2022,216.6896641,4760.418025,70,12/09/2022,20,15,3,tropical,280.2290735,90.55295276,1727.719224
2022,155.5968834,1047.117443,70,09/06/2022,,15,1,tropical,222.467525,92.94952297,1700.097427
2022,237.3086766,4467.663547,70,26/06/2022,30,15,2,húmedo,157.8390312,223.1412621,1965.620519
2022,160.8031086,4172.805774,70,07/08/2022,40,15,1,tropical,272.3160809,86.93049797,2017.935919
2022,149.0085329,4656.173076,90,30/07/2022,40,15,2,tropical,155.7894984,204.7322867,1754.973529
2022,245.2124452,3507.419445,80,01/08/2022,20,20,3,húmedo,258.9717798,229.5280835,1835.40018
2022,184.6377815,507.9345203,100,19/09/2022,40,15,3,seco,139.4470973,223.3396478,1650.628087
2022,225.9914688,914.1729094,70,07/06/2022,30,15,2,seco,113.8997721,180.7558062,1997.545471
2022,248.3056201,2699.915236,80,12/09/2022,30,30,1,seco,259.4479476,240.8078883,1946.769351
2022,141.1758588,3294.344326,100,03/08/2022,50,20,2,seco,140.6546558,90.80354752,1852.573506
2022,114.3022426,4823.674646,100,22/08/2022,20,15,2,seco,279.5074438,263.7587885,1962.920876
2022,48.23300173,1897.080141,100,11/07/2022,40,15,3,húmedo,160.1730123,233.380092,1650.750759
2022,99.91729422,759.8718966,70,01/06/2022,20,30,2,húmedo,108.8025862,130.9116316,1873.703024
2022,290.0201782,4533.417418,100,12/06/2022,20,15,2,templado,266.6760297,240.190861,1537.154816
2022,219.435149,,70,30/08/2022,30,15,2,tropical,188.7847676,172.3315104,1735.001179
